1,2,-1.360000,-1.360000,-1.360000,2
1,3,1.360000,1.360000,-1.360000,2
1,4,-1.360000,1.360000,1.360000,2
1,5,1.360000,-1.360000,1.360000,2
2,1,1.360000,1.360000,1.360000,2
2,6,-1.360000,1.360000,-1.360000,2
2,7,1.360000,-1.360000,-1.360000,2
2,8,-1.360000,-1.360000,1.360000,2
3,1,-1.360000,-1.360000,1.360000,2
3,12,-1.360000,1.360000,-1.360000,0
3,13,1.360000,-1.360000,-1.360000,2
3,14,1.360000,1.360000,1.360000,2
4,1,1.360000,-1.360000,-1.360000,2
4,25,-1.360000,1.360000,-1.360000,2
4,27,-1.360000,-1.360000,1.360000,2
5,1,-1.360000,1.360000,-1.360000,2
5,28,-1.360000,-1.360000,1.360000,2
6,2,1.360000,-1.360000,1.360000,2
6,9,-1.360000,-1.360000,-1.360000,2
6,10,1.360000,1.360000,-1.360000,0
6,11,-1.360000,1.360000,1.360000,2
7,2,-1.360000,1.360000,1.360000,2
7,26,1.360000,1.360000,-1.360000,2
8,2,1.360000,1.360000,-1.360000,2
8,22,-1.360000,-1.360000,-1.360000,2
8,23,-1.360000,1.360000,1.360000,2
8,24,1.360000,-1.360000,1.360000,2
9,6,1.360000,1.360000,1.360000,2
9,29,-1.360000,-1.360000,1.360000,2
10,6,-1.360000,-1.360000,1.360000,0
10,12,1.360000,1.360000,1.360000,0
10,15,-1.360000,1.360000,-1.360000,0
10,16,1.360000,-1.360000,-1.360000,0
11,6,1.360000,-1.360000,-1.360000,2
11,25,1.360000,1.360000,1.360000,2
11,30,-1.360000,-1.360000,1.360000,2
12,3,1.360000,-1.360000,1.360000,0
12,10,-1.360000,-1.360000,-1.360000,0
12,17,1.360000,1.360000,-1.360000,0
12,18,-1.360000,1.360000,1.360000,0
13,3,-1.360000,1.360000,1.360000,2
13,26,-1.360000,-1.360000,-1.360000,2
13,31,1.360000,1.360000,-1.360000,2
14,3,-1.360000,-1.360000,-1.360000,2
14,32,1.360000,1.360000,-1.360000,2
15,10,1.360000,-1.360000,1.360000,0
15,33,1.360000,1.360000,-1.360000,2
16,10,-1.360000,1.360000,1.360000,0
16,26,1.360000,-1.360000,1.360000,2
16,34,1.360000,1.360000,-1.360000,2
17,12,-1.360000,-1.360000,1.360000,0
17,19,-1.360000,1.360000,-1.360000,2
17,20,1.360000,-1.360000,-1.360000,2
17,21,1.360000,1.360000,1.360000,2
18,12,1.360000,-1.360000,-1.360000,0
18,25,-1.360000,-1.360000,1.360000,2
19,17,1.360000,-1.360000,1.360000,2
19,33,-1.360000,-1.360000,-1.360000,2
20,17,-1.360000,1.360000,1.360000,2
20,31,1.360000,-1.360000,1.360000,2
20,34,-1.360000,-1.360000,-1.360000,2
21,17,-1.360000,-1.360000,-1.360000,2
21,32,1.360000,-1.360000,1.360000,2
22,8,1.360000,1.360000,1.360000,2
22,29,-1.360000,1.360000,-1.360000,2
23,8,1.360000,-1.360000,-1.360000,2
23,27,1.360000,1.360000,1.360000,2
23,30,-1.360000,1.360000,-1.360000,2
24,8,-1.360000,1.360000,-1.360000,2
24,28,1.360000,1.360000,1.360000,2
25,4,1.360000,-1.360000,1.360000,2
25,11,-1.360000,-1.360000,-1.360000,2
25,18,1.360000,1.360000,-1.360000,2
26,7,-1.360000,-1.360000,1.360000,2
26,13,1.360000,1.360000,1.360000,2
26,16,-1.360000,1.360000,-1.360000,2
27,4,1.360000,1.360000,-1.360000,2
27,23,-1.360000,-1.360000,-1.360000,2
27,35,1.360000,-1.360000,1.360000,2
28,5,1.360000,1.360000,-1.360000,2
28,24,-1.360000,-1.360000,-1.360000,2
28,35,-1.360000,1.360000,1.360000,2
29,9,1.360000,1.360000,-1.360000,2
29,22,1.360000,-1.360000,1.360000,2
29,36,-1.360000,1.360000,1.360000,2
30,11,1.360000,1.360000,-1.360000,2
30,23,1.360000,-1.360000,1.360000,2
30,36,-1.360000,-1.360000,-1.360000,2
31,13,-1.360000,-1.360000,1.360000,2
31,20,-1.360000,1.360000,-1.360000,2
31,37,1.360000,1.360000,1.360000,2
32,14,-1.360000,-1.360000,1.360000,2
32,21,-1.360000,1.360000,-1.360000,2
32,37,1.360000,-1.360000,-1.360000,2
33,15,-1.360000,-1.360000,1.360000,2
33,19,1.360000,1.360000,1.360000,2
33,38,1.360000,-1.360000,-1.360000,2
34,16,-1.360000,-1.360000,1.360000,2
34,20,1.360000,1.360000,1.360000,2
34,38,-1.360000,1.360000,-1.360000,2
35,27,-1.360000,1.360000,-1.360000,2
35,28,1.360000,-1.360000,-1.360000,2
36,29,1.360000,-1.360000,-1.360000,2
36,30,1.360000,1.360000,1.360000,2
37,31,-1.360000,-1.360000,-1.360000,2
37,32,-1.360000,1.360000,1.360000,2
38,33,-1.360000,1.360000,1.360000,2
38,34,1.360000,-1.360000,1.360000,2
